"","name","taxonKey","familyKey","genusKey","acceptedScientificName","order","family","genus","decimalLongitude","decimalLatitude","elevation"
"41","Acanthopsis ludoviciana",8241842,2393,3233811,"Acanthopsis ludoviciana H.M.Steyn","Lamiales","Acanthaceae","Acanthopsis",17.006111,-28.3275,NA
"42","Acanthopsis scullyi",5574098,2393,3233811,"Acanthopsis scullyi (S.Moore) Oberm.","Lamiales","Acanthaceae","Acanthopsis",17.375,-28.875,NA
"43","Acanthopsis scullyi",5574098,2393,3233811,"Acanthopsis scullyi (S.Moore) Oberm.","Lamiales","Acanthaceae","Acanthopsis",NA,NA,NA
"44","Acanthopsis scullyi",5574098,2393,3233811,"Acanthopsis scullyi (S.Moore) Oberm.","Lamiales","Acanthaceae","Acanthopsis",18.125,-30.875,NA
"45","Acanthopsis scullyi",5574098,2393,3233811,"Acanthopsis scullyi (S.Moore) Oberm.","Lamiales","Acanthaceae","Acanthopsis",NA,NA,NA
"46","Acanthopsis scullyi",5574098,2393,3233811,"Acanthopsis scullyi (S.Moore) Oberm.","Lamiales","Acanthaceae","Acanthopsis",NA,NA,NA
"47","Acanthopsis trispina",5574087,2393,3233811,"Acanthopsis trispina C.B.Clarke","Lamiales","Acanthaceae","Acanthopsis",NA,NA,NA
"48","Acanthopsis trispina",5574087,2393,3233811,"Acanthopsis trispina C.B.Clarke","Lamiales","Acanthaceae","Acanthopsis",NA,NA,NA
"49","Acanthopsis tuba",7535753,2393,3233811,"Acanthopsis tuba H.M.Steyn","Lamiales","Acanthaceae","Acanthopsis",17.119,-29.056,NA
"50","Acanthopsis tuba",7535753,2393,3233811,"Acanthopsis tuba H.M.Steyn","Lamiales","Acanthaceae","Acanthopsis",17.5828,-29.2458,NA
"51","Acanthopsis villosa",8241943,2393,3233811,"Acanthopsis villosa H.M.Steyn","Lamiales","Acanthaceae","Acanthopsis",18.423333,-30.077222,NA
"52","Acanthopsis villosa",8241943,2393,3233811,"Acanthopsis villosa H.M.Steyn","Lamiales","Acanthaceae","Acanthopsis",18.423333,-30.077222,NA
"53","Acanthopsis villosa",8241943,2393,3233811,"Acanthopsis villosa H.M.Steyn","Lamiales","Acanthaceae","Acanthopsis",18.043333,-29.576667,NA
"54","Acanthopsis villosa",8241943,2393,3233811,"Acanthopsis villosa H.M.Steyn","Lamiales","Acanthaceae","Acanthopsis",NA,NA,3500
"55","Acanthopsis glabra",5573014,2393,3233811,"Acanthopsis glabra (Nees) H.M.Steyn","Lamiales","Acanthaceae","Acanthopsis",NA,NA,NA
